ibge_code;municipality;year;macro_class;area_ha;total_area_ha;share_pct
3544103;RIO GRANDE DA SERRA;2005;farming;6,64938572088618e+02;3634,19887864993;18,297
3544103;RIO GRANDE DA SERRA;2005;native_vegetation;2,55971476298221e+03;3634,19887864993;70,434
3544103;RIO GRANDE DA SERRA;2005;non_vegetated_other;3,44432504882813e+00;3634,19887864993;0,095
3544103;RIO GRANDE DA SERRA;2005;urban;3,69279494293211e+02;3634,19887864993;10,161
3544103;RIO GRANDE DA SERRA;2005;water;3,68217242370607e+01;3634,19887864993;1,013
3544103;RIO GRANDE DA SERRA;2006;farming;6,60018035211176e+02;3634,19887864993;18,161
3544103;RIO GRANDE DA SERRA;2006;native_vegetation;2,56258531172489e+03;3634,19887864993;70,513
3544103;RIO GRANDE DA SERRA;2006;non_vegetated_other;3,03422993774414e+00;3634,19887864993;0,083
3544103;RIO GRANDE DA SERRA;2006;urban;3,71821556109617e+02;3634,19887864993;10,231
3544103;RIO GRANDE DA SERRA;2006;water;3,67397456665040e+01;3634,19887864993;1,011
3544103;RIO GRANDE DA SERRA;2007;farming;6,60181514154043e+02;3634,19887864992;18,166
3544103;RIO GRANDE DA SERRA;2007;native_vegetation;2,55856752999271e+03;3634,19887864992;70,403
3544103;RIO GRANDE DA SERRA;2007;non_vegetated_other;2,95222000122070e+00;3634,19887864992;0,081
3544103;RIO GRANDE DA SERRA;2007;urban;3,74117720849608e+02;3634,19887864992;10,294
3544103;RIO GRANDE DA SERRA;2007;water;3,83798936523439e+01;3634,19887864992;1,056
3544103;RIO GRANDE DA SERRA;2008;farming;6,57065309844963e+02;3634,19887864993;18,080
3544103;RIO GRANDE DA SERRA;2008;native_vegetation;2,55922414871219e+03;3634,19887864993;70,421
3544103;RIO GRANDE DA SERRA;2008;non_vegetated_other;2,87021934814453e+00;3634,19887864993;0,079
3544103;RIO GRANDE DA SERRA;2008;urban;3,79119547155758e+02;3634,19887864993;10,432
3544103;RIO GRANDE DA SERRA;2008;water;3,59196535888673e+01;3634,19887864993;0,988
3544103;RIO GRANDE DA SERRA;2009;farming;6,59279553802482e+02;3634,19887864993;18,141
3544103;RIO GRANDE DA SERRA;2009;native_vegetation;2,55618984820560e+03;3634,19887864993;70,337
3544103;RIO GRANDE DA SERRA;2009;non_vegetated_other;2,87022697143555e+00;3634,19887864993;0,079
3544103;RIO GRANDE DA SERRA;2009;urban;3,80513629968258e+02;3634,19887864993;10,470
3544103;RIO GRANDE DA SERRA;2009;water;3,53456197021486e+01;3634,19887864993;0,973
3544103;RIO GRANDE DA SERRA;2010;farming;6,23851794537345e+02;3634,19887864993;17,166
3544103;RIO GRANDE DA SERRA;2010;native_vegetation;2,57989183450931e+03;3634,19887864993;70,989
3544103;RIO GRANDE DA SERRA;2010;non_vegetated_other;3,85434520874023e+00;3634,19887864993;0,106
3544103;RIO GRANDE DA SERRA;2010;urban;3,93141475738524e+02;3634,19887864993;10,818
3544103;RIO GRANDE DA SERRA;2010;water;3,34594286560060e+01;3634,19887864993;0,921
3544103;RIO GRANDE DA SERRA;2011;farming;6,15404948870844e+02;3634,19887864993;16,934
3544103;RIO GRANDE DA SERRA;2011;native_vegetation;2,58907697407229e+03;3634,19887864993;71,242
3544103;RIO GRANDE DA SERRA;2011;non_vegetated_other;4,18240584716797e+00;3634,19887864993;0,115
3544103;RIO GRANDE DA SERRA;2011;urban;3,96011513085936e+02;3634,19887864993;10,897
3544103;RIO GRANDE DA SERRA;2011;water;2,95230367736817e+01;3634,19887864993;0,812
3544103;RIO GRANDE DA SERRA;2012;farming;5,82928339794921e+02;3634,19887864991;16,040
3544103;RIO GRANDE DA SERRA;2012;native_vegetation;2,61753581920167e+03;3634,19887864991;72,025
3544103;RIO GRANDE DA SERRA;2012;non_vegetated_other;3,52632868041992e+00;3634,19887864991;0,097
3544103;RIO GRANDE DA SERRA;2012;urban;4,02407575665282e+02;3634,19887864991;11,073
3544103;RIO GRANDE DA SERRA;2012;water;2,78008153076172e+01;3634,19887864991;0,765
3544103;RIO GRANDE DA SERRA;2013;farming;5,62426525372310e+02;3634,19887864990;15,476
3544103;RIO GRANDE DA SERRA;2013;native_vegetation;2,62221090184327e+03;3634,19887864990;72,154
3544103;RIO GRANDE DA SERRA;2013;non_vegetated_other;2,46009851074219e+00;3634,19887864990;0,068
3544103;RIO GRANDE DA SERRA;2013;urban;4,19710574865719e+02;3634,19887864990;11,549
3544103;RIO GRANDE DA SERRA;2013;water;2,73907780578613e+01;3634,19887864990;0,754
3544103;RIO GRANDE DA SERRA;2014;farming;5,56111179071043e+02;3634,19887864990;15,302
3544103;RIO GRANDE DA SERRA;2014;native_vegetation;2,62795237603150e+03;3634,19887864990;72,312
3544103;RIO GRANDE DA SERRA;2014;non_vegetated_other;2,70622895507812e+00;3634,19887864990;0,074
3544103;RIO GRANDE DA SERRA;2014;urban;4,23236641735836e+02;3634,19887864990;11,646
3544103;RIO GRANDE DA SERRA;2014;water;2,41924528564453e+01;3634,19887864990;0,666
3544103;RIO GRANDE DA SERRA;2015;farming;5,66936078686522e+02;3634,19887864992;15,600
3544103;RIO GRANDE DA SERRA;2015;native_vegetation;2,62114598266603e+03;3634,19887864992;72,124
3544103;RIO GRANDE DA SERRA;2015;non_vegetated_other;2,62423112792969e+00;3634,19887864992;0,072
3544103;RIO GRANDE DA SERRA;2015;urban;4,26106669140621e+02;3634,19887864992;11,725
3544103;RIO GRANDE DA SERRA;2015;water;1,73859170288086e+01;3634,19887864992;0,478
3544103;RIO GRANDE DA SERRA;2016;farming;5,89407204449462e+02;3634,19887864994;16,218
3544103;RIO GRANDE DA SERRA;2016;native_vegetation;2,59736376510014e+03;3634,19887864994;71,470
3544103;RIO GRANDE DA SERRA;2016;non_vegetated_other;3,28018318481445e+00;3634,19887864994;0,090
3544103;RIO GRANDE DA SERRA;2016;urban;4,34388531152339e+02;3634,19887864994;11,953
3544103;RIO GRANDE DA SERRA;2016;water;9,75919476318358e+00;3634,19887864994;0,269
3544103;RIO GRANDE DA SERRA;2017;farming;5,78254548315428e+02;3634,19887864994;15,911
3544103;RIO GRANDE DA SERRA;2017;native_vegetation;2,60088999885258e+03;3634,19887864994;71,567
3544103;RIO GRANDE DA SERRA;2017;non_vegetated_other;3,28018318481445e+00;3634,19887864994;0,090
3544103;RIO GRANDE DA SERRA;2017;urban;4,45787331524654e+02;3634,19887864994;12,266
3544103;RIO GRANDE DA SERRA;2017;water;5,98681677246094e+00;3634,19887864994;0,165
3544103;RIO GRANDE DA SERRA;2018;farming;5,95640724932861e+02;3634,19887864994;16,390
3544103;RIO GRANDE DA SERRA;2018;native_vegetation;2,57645129665531e+03;3634,19887864994;70,895
3544103;RIO GRANDE DA SERRA;2018;non_vegetated_other;3,52619707641601e+00;3634,19887864994;0,097
3544103;RIO GRANDE DA SERRA;2018;urban;4,53741982849117e+02;3634,19887864994;12,485
3544103;RIO GRANDE DA SERRA;2018;water;4,83867713623047e+00;3634,19887864994;0,133
3544103;RIO GRANDE DA SERRA;2019;farming;5,97773414410400e+02;3634,19887864995;16,449
3544103;RIO GRANDE DA SERRA;2019;native_vegetation;2,57136656937871e+03;3634,19887864995;70,755
3544103;RIO GRANDE DA SERRA;2019;non_vegetated_other;3,52618214721680e+00;3634,19887864995;0,097
3544103;RIO GRANDE DA SERRA;2019;urban;4,57104094378657e+02;3634,19887864995;12,578
3544103;RIO GRANDE DA SERRA;2019;water;4,42861833496094e+00;3634,19887864995;0,122
3544103;RIO GRANDE DA SERRA;2020;farming;5,86210340539551e+02;3634,19887864994;16,130
3544103;RIO GRANDE DA SERRA;2020;native_vegetation;2,57513922761235e+03;3634,19887864994;70,859
3544103;RIO GRANDE DA SERRA;2020;non_vegetated_other;4,10024739379883e+00;3634,19887864994;0,113
3544103;RIO GRANDE DA SERRA;2020;urban;4,64238435662834e+02;3634,19887864994;12,774
3544103;RIO GRANDE DA SERRA;2020;water;4,51062744140625e+00;3634,19887864994;0,124
3544103;RIO GRANDE DA SERRA;2021;farming;5,96461651202393e+02;3634,19887864997;16,412
3544103;RIO GRANDE DA SERRA;2021;native_vegetation;2,55635935032357e+03;3634,19887864997;70,342
3544103;RIO GRANDE DA SERRA;2021;non_vegetated_other;3,52606741333008e+00;3634,19887864997;0,097
3544103;RIO GRANDE DA SERRA;2021;urban;4,73587208929434e+02;3634,19887864997;13,031
3544103;RIO GRANDE DA SERRA;2021;water;4,26460078125000e+00;3634,19887864997;0,117
3544103;RIO GRANDE DA SERRA;2022;farming;5,75959481292723e+02;3634,19887864997;15,848
3544103;RIO GRANDE DA SERRA;2022;native_vegetation;2,57546741138314e+03;3634,19887864997;70,868
3544103;RIO GRANDE DA SERRA;2022;non_vegetated_other;3,93614645996094e+00;3634,19887864997;0,108
3544103;RIO GRANDE DA SERRA;2022;urban;4,75309312890617e+02;3634,19887864997;13,079
3544103;RIO GRANDE DA SERRA;2022;water;3,52652662353516e+00;3634,19887864997;0,097
3544103;RIO GRANDE DA SERRA;2023;farming;5,78994199609372e+02;3634,19887864997;15,932
3544103;RIO GRANDE DA SERRA;2023;native_vegetation;2,57005496192635e+03;3634,19887864997;70,719
3544103;RIO GRANDE DA SERRA;2023;non_vegetated_other;3,28024367675781e+00;3634,19887864997;0,090
3544103;RIO GRANDE DA SERRA;2023;urban;4,80229208367913e+02;3634,19887864997;13,214
3544103;RIO GRANDE DA SERRA;2023;water;1,64026506958008e+00;3634,19887864997;0,045
3544103;RIO GRANDE DA SERRA;2024;farming;5,81044904742432e+02;3634,19887864997;15,988
3544103;RIO GRANDE DA SERRA;2024;native_vegetation;2,56316610025643e+03;3634,19887864997;70,529
3544103;RIO GRANDE DA SERRA;2024;non_vegetated_other;3,52627066040039e+00;3634,19887864997;0,097
3544103;RIO GRANDE DA SERRA;2024;urban;4,85231387939447e+02;3634,19887864997;13,352
3544103;RIO GRANDE DA SERRA;2024;water;1,23021505126953e+00;3634,19887864997;0,034
3545001;SALESÓPOLIS;1985;farming;1,30573155717773e+04;42499,38242782718;30,724
3545001;SALESÓPOLIS;1985;native_vegetation;2,74593863196241e+04;42499,38242782718;64,611
3545001;SALESÓPOLIS;1985;non_vegetated_other;1,87268645019531e+01;42499,38242782718;0,044
3545001;SALESÓPOLIS;1985;urban;1,04478825134279e+02;42499,38242782718;0,246
3545001;SALESÓPOLIS;1985;water;1,85947484678951e+03;42499,38242782718;4,375
3545001;SALESÓPOLIS;1986;farming;1,30310423651916e+04;42499,38242782723;30,662
3545001;SALESÓPOLIS;1986;native_vegetation;2,74315557996901e+04;42499,38242782723;64,546
3545001;SALESÓPOLIS;1986;non_vegetated_other;4,92740003662109e+00;42499,38242782723;0,012
3545001;SALESÓPOLIS;1986;urban;1,05710803607179e+02;42499,38242782723;0,249
3545001;SALESÓPOLIS;1986;water;1,92614605930170e+03;42499,38242782723;4,532
3545001;SALESÓPOLIS;1987;farming;1,33237001825684e+04;42499,38242782697;31,350
3545001;SALESÓPOLIS;1987;native_vegetation;2,70445418107859e+04;42499,38242782697;63,635
3545001;SALESÓPOLIS;1987;non_vegetated_other;5,83062669067383e+00;42499,38242782697;0,014
3545001;SALESÓPOLIS;1987;urban;1,06614293200685e+02;42499,38242782697;0,251
3545001;SALESÓPOLIS;1987;water;2,01869551458124e+03;42499,38242782697;4,750
3545001;SALESÓPOLIS;1988;farming;1,34646053217286e+04;42499,38242782715;31,682
3545001;SALESÓPOLIS;1988;native_vegetation;2,69047035080090e+04;42499,38242782715;63,306
3545001;SALESÓPOLIS;1988;non_vegetated_other;5,74850472412109e+00;42499,38242782715;0,014
3545001;SALESÓPOLIS;1988;urban;1,08749871130373e+02;42499,38242782715;0,256
3545001;SALESÓPOLIS;1988;water;2,01557522223505e+03;42499,38242782715;4,743
3545001;SALESÓPOLIS;1989;farming;1,35542583619323e+04;42499,38242782695;31,893
3545001;SALESÓPOLIS;1989;native_vegetation;2,68410777840100e+04;42499,38242782695;63,156
3545001;SALESÓPOLIS;1989;non_vegetated_other;5,09146695556641e+00;42499,38242782695;0,012
3545001;SALESÓPOLIS;1989;urban;1,14335470080568e+02;42499,38242782695;0,269
3545001;SALESÓPOLIS;1989;water;1,98461934484857e+03;42499,38242782695;4,670
3545001;SALESÓPOLIS;1990;farming;1,35745984373109e+04;42499,38242782826;31,941
3545001;SALESÓPOLIS;1990;native_vegetation;2,68085805342064e+04;42499,38242782826;63,080
3545001;SALESÓPOLIS;1990;non_vegetated_other;5,33792626953125e+00;42499,38242782826;0,013
3545001;SALESÓPOLIS;1990;urban;1,24273900396731e+02;42499,38242782826;0,292
3545001;SALESÓPOLIS;1990;water;1,98659162964471e+03;42499,38242782826;4,674
3545001;SALESÓPOLIS;1991;farming;1,36155578047915e+04;42499,38242782897;32,037
3545001;SALESÓPOLIS;1991;native_vegetation;2,67047174480558e+04;42499,38242782897;62,836
3545001;SALESÓPOLIS;1991;non_vegetated_other;4,51708629150391e+00;42499,38242782897;0,011
3545001;SALESÓPOLIS;1991;urban;1,31009092962649e+02;42499,38242782897;0,308
3545001;SALESÓPOLIS;1991;water;2,04358099572748e+03;42499,38242782897;4,808
3545001;SALESÓPOLIS;1992;farming;1,36800165370853e+04;42499,38242782877;32,189
3545001;SALESÓPOLIS;1992;native_vegetation;2,66813131275905e+04;42499,38242782877;62,780
3545001;SALESÓPOLIS;1992;non_vegetated_other;3,61418115234375e+00;42499,38242782877;0,009
3545001;SALESÓPOLIS;1992;urban;1,39715922955325e+02;42499,38242782877;0,329
3545001;SALESÓPOLIS;1992;water;1,99472265904534e+03;42499,38242782877;4,694
3545001;SALESÓPOLIS;1993;farming;1,37150744994202e+04;42499,38242782817;32,271
3545001;SALESÓPOLIS;1993;native_vegetation;2,66341810061057e+04;42499,38242782817;62,670
3545001;SALESÓPOLIS;1993;non_vegetated_other;2,46413523559570e+00;42499,38242782817;0,006
3545001;SALESÓPOLIS;1993;urban;1,48586680627444e+02;42499,38242782817;0,350
3545001;SALESÓPOLIS;1993;water;1,99907610643915e+03;42499,38242782817;4,704
3545001;SALESÓPOLIS;1994;farming;1,62246792495545e+04;42499,38242782759;38,176
3545001;SALESÓPOLIS;1994;native_vegetation;2,41235034698686e+04;42499,38242782759;56,762
3545001;SALESÓPOLIS;1994;non_vegetated_other;1,72495885009766e+00;42499,38242782759;0,004
3545001;SALESÓPOLIS;1994;urban;1,52693501092532e+02;42499,38242782759;0,359
3545001;SALESÓPOLIS;1994;water;1,99678124846186e+03;42499,38242782759;4,698
3545001;SALESÓPOLIS;1995;farming;1,64542912915832e+04;42499,38242782898;38,717
3545001;SALESÓPOLIS;1995;native_vegetation;2,37944506267122e+04;42499,38242782898;55,988
3545001;SALESÓPOLIS;1995;non_vegetated_other;9,03553924560547e-01;42499,38242782898;0,002
3545001;SALESÓPOLIS;1995;urban;1,56143125878909e+02;42499,38242782898;0,367
3545001;SALESÓPOLIS;1995;water;2,09359382973017e+03;42499,38242782898;4,926
3545001;SALESÓPOLIS;1996;farming;1,65326246860718e+04;42499,38242782796;38,901
3545001;SALESÓPOLIS;1996;native_vegetation;2,36821977459981e+04;42499,38242782796;55,724
3545001;SALESÓPOLIS;1996;non_vegetated_other;4,10807788085937e-01;42499,38242782796;0,001
3545001;SALESÓPOLIS;1996;urban;1,62056792199710e+02;42499,38242782796;0,381
3545001;SALESÓPOLIS;1996;water;2,12209239577021e+03;42499,38242782796;4,993
3545001;SALESÓPOLIS;1997;farming;1,68532801557312e+04;42499,38242782586;39,655
3545001;SALESÓPOLIS;1997;native_vegetation;2,34216521249267e+04;42499,38242782586;55,111
3545001;SALESÓPOLIS;1997;non_vegetated_other;5,75056500244141e-01;42499,38242782586;0,001
3545001;SALESÓPOLIS;1997;urban;1,64356522955325e+02;42499,38242782586;0,387
3545001;SALESÓPOLIS;1997;water;2,05951856771235e+03;42499,38242782586;4,846
3545001;SALESÓPOLIS;1998;farming;1,69774513331055e+04;42499,38242782607;39,948
3545001;SALESÓPOLIS;1998;native_vegetation;2,32533100682252e+04;42499,38242782607;54,714
3545001;SALESÓPOLIS;1998;non_vegetated_other;5,75056500244141e-01;42499,38242782607;0,001
3545001;SALESÓPOLIS;1998;urban;1,71091536315921e+02;42499,38242782607;0,403
3545001;SALESÓPOLIS;1998;water;2,09695443367915e+03;42499,38242782607;4,934
3545001;SALESÓPOLIS;1999;farming;1,70245714807617e+04;42499,38242782730;40,058
3545001;SALESÓPOLIS;1999;native_vegetation;2,31029639300673e+04;42499,38242782730;54,361
3545001;SALESÓPOLIS;1999;non_vegetated_other;9,69258910522461e+00;42499,38242782730;0,023
3545001;SALESÓPOLIS;1999;urban;1,78976705010989e+02;42499,38242782730;0,421
3545001;SALESÓPOLIS;1999;water;2,18317772288203e+03;42499,38242782730;5,137
3545001;SALESÓPOLIS;2000;farming;1,72854545939453e+04;42499,38242782788;40,672
3545001;SALESÓPOLIS;2000;native_vegetation;2,29890318034566e+04;42499,38242782788;54,093
3545001;SALESÓPOLIS;2000;non_vegetated_other;1,75780978759766e+01;42499,38242782788;0,041
3545001;SALESÓPOLIS;2000;urban;1,86451451629641e+02;42499,38242782788;0,439
3545001;SALESÓPOLIS;2000;water;2,02086648092035e+03;42499,38242782788;4,755
3545001;SALESÓPOLIS;2001;farming;1,76046408120911e+04;42499,38242782748;41,423
3545001;SALESÓPOLIS;2001;native_vegetation;2,27557352461991e+04;42499,38242782748;53,544
3545001;SALESÓPOLIS;2001;non_vegetated_other;2,13560395263672e+01;42499,38242782748;0,050
3545001;SALESÓPOLIS;2001;urban;1,93515020233156e+02;42499,38242782748;0,455
3545001;SALESÓPOLIS;2001;water;1,92413530977778e+03;42499,38242782748;4,527
3545001;SALESÓPOLIS;2002;farming;1,79173439541077e+04;42499,38242782666;42,159
3545001;SALESÓPOLIS;2002;native_vegetation;2,24857334673897e+04;42499,38242782666;52,908
3545001;SALESÓPOLIS;2002;non_vegetated_other;2,15203017211914e+01;42499,38242782666;0,051
3545001;SALESÓPOLIS;2002;urban;2,11749453826906e+02;42499,38242782666;0,498
3545001;SALESÓPOLIS;2002;water;1,86303525078121e+03;42499,38242782666;4,384
3545001;SALESÓPOLIS;2003;farming;1,81443284845580e+04;42499,38242782673;42,693
3545001;SALESÓPOLIS;2003;native_vegetation;2,22844471621469e+04;42499,38242782673;52,435
3545001;SALESÓPOLIS;2003;non_vegetated_other;1,79884871337891e+01;42499,38242782673;0,042
3545001;SALESÓPOLIS;2003;urban;2,25465719781496e+02;42499,38242782673;0,531
3545001;SALESÓPOLIS;2003;water;1,82715257420651e+03;42499,38242782673;4,299
3545001;SALESÓPOLIS;2004;farming;1,84021041072512e+04;42499,38242782686;43,300
3545001;SALESÓPOLIS;2004;native_vegetation;2,20989341627876e+04;42499,38242782686;51,998
3545001;SALESÓPOLIS;2004;non_vegetated_other;1,66740771728516e+01;42499,38242782686;0,039
3545001;SALESÓPOLIS;2004;urban;2,28751283142092e+02;42499,38242782686;0,538
3545001;SALESÓPOLIS;2004;water;1,75291879747312e+03;42499,38242782686;4,125
3545001;SALESÓPOLIS;2005;farming;1,85220576779176e+04;42499,38242782640;43,582
3545001;SALESÓPOLIS;2005;native_vegetation;2,17975286900578e+04;42499,38242782640;51,289
3545001;SALESÓPOLIS;2005;non_vegetated_other;1,25671391296387e+01;42499,38242782640;0,030
3545001;SALESÓPOLIS;2005;urban;2,30393861779787e+02;42499,38242782640;0,542
3545001;SALESÓPOLIS;2005;water;1,93683505894163e+03;42499,38242782640;4,557
3545001;SALESÓPOLIS;2006;farming;1,83237880985839e+04;42499,38242782624;43,115
3545001;SALESÓPOLIS;2006;native_vegetation;2,15887441614262e+04;42499,38242782624;50,798
3545001;SALESÓPOLIS;2006;non_vegetated_other;1,24031339721680e+01;42499,38242782624;0,029
3545001;SALESÓPOLIS;2006;urban;2,31297365185549e+02;42499,38242782624;0,544
3545001;SALESÓPOLIS;2006;water;2,34314966865840e+03;42499,38242782624;5,513
3545001;SALESÓPOLIS;2007;farming;1,84407838330140e+04;42499,38242782638;43,391
3545001;SALESÓPOLIS;2007;native_vegetation;2,13458419162663e+04;42499,38242782638;50,226
3545001;SALESÓPOLIS;2007;non_vegetated_other;1,17460303955078e+01;42499,38242782638;0,028
3545001;SALESÓPOLIS;2007;urban;2,33186445782473e+02;42499,38242782638;0,549
3545001;SALESÓPOLIS;2007;water;2,46782420236812e+03;42499,38242782638;5,807
3545001;SALESÓPOLIS;2008;farming;1,86400143199646e+04;42499,38242782640;43,859
3545001;SALESÓPOLIS;2008;native_vegetation;2,12167369098515e+04;42499,38242782640;49,922
3545001;SALESÓPOLIS;2008;non_vegetated_other;6,16056306152344e+00;42499,38242782640;0,014
3545001;SALESÓPOLIS;2008;urban;2,34172076098635e+02;42499,38242782640;0,551
3545001;SALESÓPOLIS;2008;water;2,40229855885008e+03;42499,38242782640;5,653
3545001;SALESÓPOLIS;2009;farming;1,86078954070558e+04;42499,38242782661;43,784
3545001;SALESÓPOLIS;2009;native_vegetation;2,12550060620672e+04;42499,38242782661;50,013
3545001;SALESÓPOLIS;2009;non_vegetated_other;4,76418294067383e+00;42499,38242782661;0,011
3545001;SALESÓPOLIS;2009;urban;2,38607144592287e+02;42499,38242782661;0,561
3545001;SALESÓPOLIS;2009;water;2,39310963117064e+03;42499,38242782661;5,631
3545001;SALESÓPOLIS;2010;farming;1,84972041547551e+04;42499,38242782709;43,523
3545001;SALESÓPOLIS;2010;native_vegetation;2,12232898799201e+04;42499,38242782709;49,938
3545001;SALESÓPOLIS;2010;non_vegetated_other;3,03920420532227e+00;42499,38242782709;0,007
3545001;SALESÓPOLIS;2010;urban;2,39839132775881e+02;42499,38242782709;0,564
3545001;SALESÓPOLIS;2010;water;2,53601005617064e+03;42499,38242782709;5,967
3545001;SALESÓPOLIS;2011;farming;1,85106632094366e+04;42499,38242782719;43,555
3545001;SALESÓPOLIS;2011;native_vegetation;2,12336476910469e+04;42499,38242782719;49,962
3545001;SALESÓPOLIS;2011;non_vegetated_other;3,36776562500000e+00;42499,38242782719;0,008
3545001;SALESÓPOLIS;2011;urban;2,41317505133059e+02;42499,38242782719;0,568
3545001;SALESÓPOLIS;2011;water;2,51038625658566e+03;42499,38242782719;5,907
3545001;SALESÓPOLIS;2012;farming;1,86999574051760e+04;42499,38242782679;44,001
3545001;SALESÓPOLIS;2012;native_vegetation;2,11787992903571e+04;42499,38242782679;49,833
3545001;SALESÓPOLIS;2012;non_vegetated_other;2,71064458618164e+00;42499,38242782679;0,006
3545001;SALESÓPOLIS;2012;urban;2,48956364410402e+02;42499,38242782679;0,586
